TimeStamp;Quantum [umol/(m^2s)];Batt. [V]
21/08/2018 10:00;1.8;1.53
21/08/2018 10:15;1.9;1.53
21/08/2018 10:30;1.5;1.53
21/08/2018 10:45;1.5;1.53
21/08/2018 11:00;1.8;1.53
21/08/2018 11:15;1.7;1.53
21/08/2018 11:30;5.3;1.53
21/08/2018 11:45;12.8;1.52
21/08/2018 12:00;8.5;1.52
21/08/2018 12:15;12.6;1.52
21/08/2018 12:30;5.4;1.53
21/08/2018 12:45;6;1.52
21/08/2018 13:00;12.7;1.52
21/08/2018 13:15;4.5;1.52
21/08/2018 13:30;10.9;1.52
21/08/2018 13:45;10.4;1.52
21/08/2018 14:00;9.5;1.52
21/08/2018 14:15;8.4;1.52
21/08/2018 14:30;7.2;1.52
21/08/2018 14:45;6.5;1.52
21/08/2018 15:00;6.4;1.52
21/08/2018 15:15;5.7;1.52
21/08/2018 15:30;4.8;1.52
21/08/2018 15:45;4.1;1.52
21/08/2018 16:00;4.1;1.52
21/08/2018 16:15;2.5;1.52
21/08/2018 16:30;3.1;1.52
21/08/2018 16:45;2.9;1.52
21/08/2018 17:00;2.3;1.52
21/08/2018 17:15;2;1.52
21/08/2018 17:30;1.7;1.52
21/08/2018 17:45;1.5;1.52
21/08/2018 18:00;1.2;1.52
21/08/2018 18:15;1.2;1.52
21/08/2018 18:30;1.3;1.52
21/08/2018 18:45;1.1;1.52
21/08/2018 19:00;1.2;1.52
21/08/2018 19:15;1.1;1.52
21/08/2018 19:30;1.1;1.52
21/08/2018 19:45;1.1;1.52
21/08/2018 20:00;1.3;1.52
21/08/2018 20:15;1.2;1.52
21/08/2018 20:30;1.3;1.52
21/08/2018 20:45;1.2;1.52
21/08/2018 21:00;1.3;1.52
21/08/2018 21:15;1.2;1.52
21/08/2018 21:30;1.3;1.52
21/08/2018 21:45;1.2;1.52
21/08/2018 22:00;1.2;1.52
21/08/2018 22:15;1.2;1.52
21/08/2018 22:30;1.2;1.52
21/08/2018 22:45;1.2;1.52
21/08/2018 23:00;1.2;1.52
21/08/2018 23:15;1.2;1.52
21/08/2018 23:30;1.2;1.52
21/08/2018 23:45;1.3;1.52
22/08/2018 00:00;1.2;1.52
22/08/2018 00:15;1.2;1.52
22/08/2018 00:30;1.3;1.52
22/08/2018 00:45;1.1;1.52
22/08/2018 01:00;1.1;1.52
22/08/2018 01:15;1.2;1.52
22/08/2018 01:30;1.2;1.52
22/08/2018 01:45;1.2;1.52
22/08/2018 02:00;1.2;1.52
22/08/2018 02:15;1.2;1.52
22/08/2018 02:30;1.2;1.52
22/08/2018 02:45;1.2;1.52
22/08/2018 03:00;1.3;1.52
22/08/2018 03:15;1.2;1.52
22/08/2018 03:30;1.2;1.52
22/08/2018 03:45;1.2;1.52
22/08/2018 04:00;1.2;1.52
22/08/2018 04:15;1.1;1.52
22/08/2018 04:30;1.2;1.52
22/08/2018 04:45;1.3;1.52
22/08/2018 05:00;1.3;1.52
22/08/2018 05:15;1.2;1.52
22/08/2018 05:30;1.2;1.52
22/08/2018 05:45;1.1;1.52
22/08/2018 06:00;1.3;1.52
22/08/2018 06:15;1.4;1.52
22/08/2018 06:30;1.8;1.52
22/08/2018 06:45;2.3;1.52
22/08/2018 07:00;2.5;1.52
22/08/2018 07:15;4;1.52
22/08/2018 07:30;5;1.52
22/08/2018 07:45;7.2;1.52
22/08/2018 08:00;8.2;1.52
22/08/2018 08:15;9.4;1.52
22/08/2018 08:30;10.9;1.52
22/08/2018 08:45;12.9;1.52
22/08/2018 09:00;14.7;1.52
22/08/2018 09:15;6.4;1.52
22/08/2018 09:30;18.6;1.52
22/08/2018 09:45;10.5;1.52
22/08/2018 10:00;10.9;1.52
22/08/2018 10:15;30.8;1.52
22/08/2018 10:30;13;1.52
22/08/2018 10:45;19.2;1.52
22/08/2018 11:00;14.8;1.52
22/08/2018 11:15;27.5;1.52
22/08/2018 11:30;18.9;1.52
22/08/2018 11:45;12.9;1.52
22/08/2018 12:00;15.2;1.52
22/08/2018 12:15;15.2;1.52
22/08/2018 12:30;15.7;1.52
22/08/2018 12:45;17.4;1.52
22/08/2018 13:00;14.5;1.52
22/08/2018 13:15;35.6;1.52
22/08/2018 13:30;14.9;1.52
22/08/2018 13:45;14.7;1.52
22/08/2018 14:00;13;1.52
22/08/2018 14:15;13.8;1.52
22/08/2018 14:30;23.7;1.52
22/08/2018 14:45;14.7;1.52
22/08/2018 15:00;10.5;1.52
22/08/2018 15:15;17.3;1.52
22/08/2018 15:30;8.4;1.52
22/08/2018 15:45;6.7;1.52
22/08/2018 16:00;5.8;1.52
22/08/2018 16:15;5.2;1.52
22/08/2018 16:30;5.6;1.52
22/08/2018 16:45;4.4;1.52
22/08/2018 17:00;2.9;1.52
22/08/2018 17:15;2.3;1.52
22/08/2018 17:30;2;1.52
22/08/2018 17:45;1.6;1.52
22/08/2018 18:00;1.3;1.52
22/08/2018 18:15;1.2;1.52
22/08/2018 18:30;1.3;1.52
22/08/2018 18:45;1.2;1.52
22/08/2018 19:00;1.3;1.52
22/08/2018 19:15;1.2;1.52
22/08/2018 19:30;1.1;1.52
22/08/2018 19:45;1.2;1.52
22/08/2018 20:00;1.2;1.52
22/08/2018 20:15;1.2;1.52
22/08/2018 20:30;1.3;1.52
22/08/2018 20:45;1.3;1.52
22/08/2018 21:00;1.2;1.52
22/08/2018 21:15;1.4;1.52
22/08/2018 21:30;1.2;1.52
22/08/2018 21:45;1.1;1.52
22/08/2018 22:00;1.3;1.52
22/08/2018 22:15;1.2;1.52
22/08/2018 22:30;1.4;1.52
22/08/2018 22:45;1.2;1.52
22/08/2018 23:00;1.1;1.52
22/08/2018 23:15;1.2;1.52
22/08/2018 23:30;1.2;1.52
22/08/2018 23:45;1.1;1.52
23/08/2018 00:00;1.3;1.52
23/08/2018 00:15;1.4;1.52
23/08/2018 00:30;1.2;1.52
23/08/2018 00:45;1.2;1.52
23/08/2018 01:00;1.2;1.52
23/08/2018 01:15;1.3;1.52
23/08/2018 01:30;1.3;1.52
23/08/2018 01:45;1.3;1.52
23/08/2018 02:00;1.1;1.52
23/08/2018 02:15;1.2;1.52
23/08/2018 02:30;1.2;1.52
23/08/2018 02:45;1.3;1.52
23/08/2018 03:00;1.1;1.52
23/08/2018 03:15;1.2;1.52
23/08/2018 03:30;1.1;1.52
23/08/2018 03:45;1.3;1.52
23/08/2018 04:00;1.2;1.52
23/08/2018 04:15;1.2;1.52
23/08/2018 04:30;1.3;1.52
23/08/2018 04:45;1.3;1.52
23/08/2018 05:00;1.3;1.52
23/08/2018 05:15;1.1;1.51
23/08/2018 05:30;1.3;1.52
23/08/2018 05:45;1.3;1.52
23/08/2018 06:00;1.2;1.52
23/08/2018 06:15;1.5;1.52
23/08/2018 06:30;2;1.52
23/08/2018 06:45;2.7;1.52
23/08/2018 07:00;3.7;1.52
23/08/2018 07:15;4.5;1.52
23/08/2018 07:30;6.3;1.52
23/08/2018 07:45;6.4;1.52
23/08/2018 08:00;6.4;1.52
23/08/2018 08:15;8.3;1.52
23/08/2018 08:30;6.4;1.52
23/08/2018 08:45;14.8;1.52
23/08/2018 09:00;19;1.52
23/08/2018 09:15;19.3;1.52
23/08/2018 09:30;16.3;1.52
23/08/2018 09:45;20.9;1.52
23/08/2018 10:00;23.1;1.52
23/08/2018 10:15;27.6;1.52
23/08/2018 10:30;29;1.52
23/08/2018 10:45;27.7;1.52
23/08/2018 11:00;30.6;1.52
23/08/2018 11:15;36.4;1.52
23/08/2018 11:30;34.2;1.52
23/08/2018 11:45;35.8;1.52
23/08/2018 12:00;33.6;1.52
23/08/2018 12:15;31.7;1.52
23/08/2018 12:30;30.5;1.52
23/08/2018 12:45;31.2;1.52
23/08/2018 13:00;29;1.52
23/08/2018 13:15;25.6;1.52
23/08/2018 13:30;23;1.52
23/08/2018 13:45;23.2;1.52
23/08/2018 14:00;20.7;1.52
23/08/2018 14:15;18.1;1.52
23/08/2018 14:30;19.1;1.52
23/08/2018 14:45;17.5;1.52
23/08/2018 15:00;14.8;1.52
23/08/2018 15:15;12.9;1.52
23/08/2018 15:30;9.4;1.52
23/08/2018 15:45;8.6;1.52
23/08/2018 16:00;8.7;1.52
23/08/2018 16:15;6.4;1.52
23/08/2018 16:30;5.2;1.52
23/08/2018 16:45;3.9;1.52
23/08/2018 17:00;3.1;1.52
23/08/2018 17:15;2.7;1.52
23/08/2018 17:30;2.1;1.52
23/08/2018 17:45;1.5;1.52
23/08/2018 18:00;1.2;1.52
23/08/2018 18:15;1.1;1.52
23/08/2018 18:30;1.1;1.52
23/08/2018 18:45;1.2;1.52
23/08/2018 19:00;1.3;1.52
23/08/2018 19:15;1.2;1.52
23/08/2018 19:30;1.1;1.52
23/08/2018 19:45;1.2;1.52
23/08/2018 20:00;1.2;1.52
23/08/2018 20:15;1.2;1.52
23/08/2018 20:30;1.2;1.52
23/08/2018 20:45;1.2;1.52
23/08/2018 21:00;1.1;1.52
23/08/2018 21:15;1.2;1.52
23/08/2018 21:30;1.1;1.52
23/08/2018 21:45;1.2;1.52
23/08/2018 22:00;1.3;1.52
23/08/2018 22:15;1.2;1.52
23/08/2018 22:30;1.2;1.52
23/08/2018 22:45;1.1;1.52
23/08/2018 23:00;1.2;1.52
23/08/2018 23:15;1.2;1.52
23/08/2018 23:30;1.1;1.52
23/08/2018 23:45;1.2;1.52
24/08/2018 00:00;1.1;1.52
24/08/2018 00:15;1.1;1.52
24/08/2018 00:30;1.2;1.52
24/08/2018 00:45;1.1;1.52
24/08/2018 01:00;1.3;1.52
24/08/2018 01:15;1.3;1.52
24/08/2018 01:30;1.3;1.52
24/08/2018 01:45;1.2;1.52
24/08/2018 02:00;1.2;1.52
24/08/2018 02:15;1.2;1.52
24/08/2018 02:30;1.2;1.52
24/08/2018 02:45;1.1;1.52
24/08/2018 03:00;1.2;1.52
24/08/2018 03:15;1.3;1.52
24/08/2018 03:30;1.1;1.52
24/08/2018 03:45;1.1;1.52
24/08/2018 04:00;1.1;1.52
24/08/2018 04:15;1.2;1.52
24/08/2018 04:30;1.2;1.52
24/08/2018 04:45;1.1;1.52
24/08/2018 05:00;1.2;1.52
24/08/2018 05:15;1.2;1.52
24/08/2018 05:30;1.1;1.52
24/08/2018 05:45;1.1;1.52
24/08/2018 06:00;1.3;1.52
24/08/2018 06:15;1.3;1.52
24/08/2018 06:30;1.7;1.52
24/08/2018 06:45;2.1;1.52
24/08/2018 07:00;2.5;1.52
24/08/2018 07:15;2.6;1.52
24/08/2018 07:30;3.4;1.52
24/08/2018 07:45;4.7;1.52
24/08/2018 08:00;5.9;1.52
24/08/2018 08:15;6.1;1.52
24/08/2018 08:30;7.5;1.52
24/08/2018 08:45;7.3;1.52
24/08/2018 09:00;9.6;1.52
24/08/2018 09:15;10.6;1.52
24/08/2018 09:30;11.4;1.52
24/08/2018 09:45;8.5;1.52
24/08/2018 10:00;6.6;1.52
24/08/2018 10:15;15.7;1.52
24/08/2018 10:30;14.6;1.52
24/08/2018 10:45;14.6;1.52
24/08/2018 11:00;17.3;1.52
24/08/2018 11:15;14.8;1.52
24/08/2018 11:30;15;1.52
24/08/2018 11:45;16.6;1.52
24/08/2018 12:00;12.8;1.52
24/08/2018 12:15;16.4;1.52
24/08/2018 12:30;16.8;1.52
24/08/2018 12:45;16;1.52
24/08/2018 13:00;18.8;1.52
24/08/2018 13:15;18.2;1.52
24/08/2018 13:30;16.9;1.52
24/08/2018 13:45;15.4;1.52
24/08/2018 14:00;15.3;1.52
24/08/2018 14:15;5.1;1.52
24/08/2018 14:30;11.1;1.52
24/08/2018 14:45;11.1;1.52
24/08/2018 15:00;10.4;1.52
24/08/2018 15:15;9.5;1.52
24/08/2018 15:30;7.8;1.52
24/08/2018 15:45;6.3;1.52
24/08/2018 16:00;4.7;1.52
24/08/2018 16:15;3.9;1.52
24/08/2018 16:30;3;1.52
24/08/2018 16:45;2.7;1.52
24/08/2018 17:00;2.4;1.52
24/08/2018 17:15;2.1;1.52
24/08/2018 17:30;1.7;1.52
24/08/2018 17:45;1.4;1.52
24/08/2018 18:00;1.1;1.52
24/08/2018 18:15;1.3;1.52
24/08/2018 18:30;1.3;1.52
24/08/2018 18:45;1.2;1.52
24/08/2018 19:00;1.2;1.52
24/08/2018 19:15;1.2;1.52
24/08/2018 19:30;1.2;1.52
24/08/2018 19:45;1.2;1.52
24/08/2018 20:00;1.2;1.52
24/08/2018 20:15;1.3;1.52
24/08/2018 20:30;1.1;1.52
24/08/2018 20:45;1.1;1.52
24/08/2018 21:00;1.3;1.52
24/08/2018 21:15;1.2;1.52
24/08/2018 21:30;1.2;1.52
24/08/2018 21:45;1.4;1.52
24/08/2018 22:00;1.2;1.52
24/08/2018 22:15;1.1;1.52
24/08/2018 22:30;1.2;1.52
24/08/2018 22:45;1.3;1.52
24/08/2018 23:00;1.1;1.52
24/08/2018 23:15;1.2;1.52
24/08/2018 23:30;1.3;1.52
24/08/2018 23:45;1.2;1.52
25/08/2018 00:00;1.1;1.52
25/08/2018 00:15;1.2;1.52
25/08/2018 00:30;1.2;1.52
25/08/2018 00:45;1.2;1.52
25/08/2018 01:00;1.3;1.52
25/08/2018 01:15;1.1;1.52
25/08/2018 01:30;1.2;1.52
25/08/2018 01:45;1.2;1.52
25/08/2018 02:00;1.1;1.52
25/08/2018 02:15;1.2;1.52
25/08/2018 02:30;1.2;1.52
25/08/2018 02:45;1.1;1.52
25/08/2018 03:00;1.2;1.52
25/08/2018 03:15;1.2;1.52
25/08/2018 03:30;1.1;1.52
25/08/2018 03:45;1.2;1.52
25/08/2018 04:00;1.1;1.52
25/08/2018 04:15;1.1;1.52
25/08/2018 04:30;1.1;1.52
25/08/2018 04:45;1.2;1.52
25/08/2018 05:00;1.2;1.52
25/08/2018 05:15;1.2;1.52
25/08/2018 05:30;1.2;1.52
25/08/2018 05:45;1.2;1.52
25/08/2018 06:00;1.2;1.52
25/08/2018 06:15;1.2;1.53
25/08/2018 06:30;1.6;1.52
25/08/2018 06:45;1.8;1.52
25/08/2018 07:00;2.1;1.52
25/08/2018 07:15;2.3;1.52
25/08/2018 07:30;2.7;1.52
25/08/2018 07:45;3.8;1.52
25/08/2018 08:00;3;1.52
25/08/2018 08:15;6.1;1.52
25/08/2018 08:30;4.3;1.52
25/08/2018 08:45;7.9;1.52
25/08/2018 09:00;8.1;1.52
25/08/2018 09:15;9.5;1.52
25/08/2018 09:30;3.9;1.52
25/08/2018 09:45;5.7;1.52
25/08/2018 10:00;11;1.52
25/08/2018 10:15;14.1;1.52
25/08/2018 10:30;10.2;1.52
25/08/2018 10:45;11.9;1.52
25/08/2018 11:00;12.6;1.52
25/08/2018 11:15;6.5;1.52
25/08/2018 11:30;5.5;1.52
25/08/2018 11:45;6.2;1.52
25/08/2018 12:00;5.5;1.52
25/08/2018 12:15;3.4;1.52
25/08/2018 12:30;4.5;1.52
25/08/2018 12:45;5.9;1.52
25/08/2018 13:00;3.5;1.53
25/08/2018 13:15;5.8;1.52
25/08/2018 13:30;5.9;1.52
25/08/2018 13:45;6.3;1.52
25/08/2018 14:00;8.2;1.52
25/08/2018 14:15;6.1;1.52
25/08/2018 14:30;6.2;1.52
25/08/2018 14:45;5.4;1.52
25/08/2018 15:00;4.1;1.52
25/08/2018 15:15;4.9;1.52
25/08/2018 15:30;4.6;1.52
25/08/2018 15:45;4.3;1.52
25/08/2018 16:00;4;1.52
25/08/2018 16:15;4;1.52
25/08/2018 16:30;3.3;1.52
25/08/2018 16:45;2.4;1.52
25/08/2018 17:00;2.1;1.52
25/08/2018 17:15;1.9;1.52
25/08/2018 17:30;1.6;1.52
25/08/2018 17:45;1.4;1.52
25/08/2018 18:00;1.3;1.52
25/08/2018 18:15;1.3;1.52
25/08/2018 18:30;1.1;1.52
25/08/2018 18:45;1.2;1.52
25/08/2018 19:00;1.1;1.52
25/08/2018 19:15;1.2;1.52
25/08/2018 19:30;1.2;1.52
25/08/2018 19:45;1.2;1.52
25/08/2018 20:00;1.2;1.52
25/08/2018 20:15;1.2;1.52
25/08/2018 20:30;1.2;1.52
25/08/2018 20:45;1.1;1.52
25/08/2018 21:00;1.1;1.52
25/08/2018 21:15;1.3;1.52
25/08/2018 21:30;1;1.52
25/08/2018 21:45;1.2;1.52
25/08/2018 22:00;1.2;1.52
25/08/2018 22:15;1.2;1.52
25/08/2018 22:30;1.1;1.52
25/08/2018 22:45;1.3;1.52
25/08/2018 23:00;1.3;1.52
25/08/2018 23:15;1.2;1.52
25/08/2018 23:30;1.3;1.52
25/08/2018 23:45;1.3;1.52
26/08/2018 00:00;1.2;1.52
26/08/2018 00:15;1.1;1.52
26/08/2018 00:30;1.2;1.53
26/08/2018 00:45;1.1;1.52
26/08/2018 01:00;1.2;1.52
26/08/2018 01:15;1.1;1.52
26/08/2018 01:30;1.1;1.52
26/08/2018 01:45;1.1;1.53
26/08/2018 02:00;1.2;1.52
26/08/2018 02:15;1.2;1.53
26/08/2018 02:30;1.2;1.52
26/08/2018 02:45;1.1;1.52
26/08/2018 03:00;1.1;1.52
26/08/2018 03:15;1.3;1.52
26/08/2018 03:30;1.1;1.52
26/08/2018 03:45;1;1.52
26/08/2018 04:00;1.1;1.52
26/08/2018 04:15;1.2;1.52
26/08/2018 04:30;1.1;1.52
26/08/2018 04:45;1;1.52
26/08/2018 05:00;1.2;1.52
26/08/2018 05:15;1.3;1.52
26/08/2018 05:30;1.2;1.52
26/08/2018 05:45;1.3;1.52
26/08/2018 06:00;1.1;1.52
26/08/2018 06:15;1.4;1.52
26/08/2018 06:30;1.5;1.52
26/08/2018 06:45;1.9;1.52
26/08/2018 07:00;2.1;1.52
26/08/2018 07:15;2.2;1.52
26/08/2018 07:30;2.9;1.52
26/08/2018 07:45;3.4;1.53
26/08/2018 08:00;3.9;1.52
26/08/2018 08:15;4.1;1.52
26/08/2018 08:30;5;1.52
26/08/2018 08:45;5.9;1.52
26/08/2018 09:00;6.5;1.52
26/08/2018 09:15;5.9;1.52
26/08/2018 09:30;8.4;1.52
26/08/2018 09:45;4.6;1.52
26/08/2018 10:00;3.4;1.52
26/08/2018 10:15;3.2;1.52
26/08/2018 10:30;4.1;1.53
26/08/2018 10:45;3.4;1.52
26/08/2018 11:00;6.1;1.52
26/08/2018 11:15;5.1;1.52
26/08/2018 11:30;12.8;1.52
26/08/2018 11:45;13.5;1.52
26/08/2018 12:00;6.8;1.52
26/08/2018 12:15;12.7;1.52
26/08/2018 12:30;11.7;1.52
26/08/2018 12:45;11.2;1.52
26/08/2018 13:00;7.4;1.52
26/08/2018 13:15;10.8;1.52
26/08/2018 13:30;8;1.52
26/08/2018 13:45;10.5;1.52
26/08/2018 14:00;9.6;1.52
26/08/2018 14:15;7.8;1.52
26/08/2018 14:30;6.4;1.53
26/08/2018 14:45;8.6;1.52
26/08/2018 15:00;8.8;1.52
26/08/2018 15:15;6.6;1.52
26/08/2018 15:30;5.7;1.52
26/08/2018 15:45;4.9;1.52
26/08/2018 16:00;4.3;1.52
26/08/2018 16:15;4;1.52
26/08/2018 16:30;3.8;1.52
26/08/2018 16:45;2.2;1.52
26/08/2018 17:00;2.2;1.52
26/08/2018 17:15;1.9;1.52
26/08/2018 17:30;1.6;1.52
26/08/2018 17:45;1.2;1.52
26/08/2018 18:00;1.2;1.52
26/08/2018 18:15;1.1;1.52
26/08/2018 18:30;1.2;1.52
26/08/2018 18:45;1.2;1.52
26/08/2018 19:00;1.3;1.52
26/08/2018 19:15;1.2;1.52
26/08/2018 19:30;1.1;1.52
26/08/2018 19:45;1.2;1.52
26/08/2018 20:00;1.3;1.52
26/08/2018 20:15;1.1;1.52
26/08/2018 20:30;1.2;1.52
26/08/2018 20:45;1.1;1.52
26/08/2018 21:00;1.2;1.52
26/08/2018 21:15;1.1;1.52
26/08/2018 21:30;1.2;1.52
26/08/2018 21:45;1.2;1.52
26/08/2018 22:00;1.1;1.52
26/08/2018 22:15;1.3;1.52
26/08/2018 22:30;1.2;1.53
26/08/2018 22:45;1.3;1.52
26/08/2018 23:00;1.1;1.52
26/08/2018 23:15;1.2;1.52
26/08/2018 23:30;1.2;1.53
26/08/2018 23:45;1.2;1.52
27/08/2018 00:00;1.1;1.52
27/08/2018 00:15;1.2;1.52
27/08/2018 00:30;1.2;1.52
27/08/2018 00:45;1.2;1.52
27/08/2018 01:00;1.2;1.52
27/08/2018 01:15;1.3;1.52
27/08/2018 01:30;1.2;1.52
27/08/2018 01:45;1.2;1.52
27/08/2018 02:00;1.3;1.52
27/08/2018 02:15;1.1;1.52
27/08/2018 02:30;1.3;1.52
27/08/2018 02:45;1.3;1.52
27/08/2018 03:00;1.3;1.52
27/08/2018 03:15;1.2;1.52
27/08/2018 03:30;1.2;1.52
27/08/2018 03:45;1.2;1.52
27/08/2018 04:00;1.2;1.52
27/08/2018 04:15;1.1;1.52
27/08/2018 04:30;1.2;1.52
27/08/2018 04:45;1.2;1.52
27/08/2018 05:00;1.2;1.52
27/08/2018 05:15;1.2;1.52
27/08/2018 05:30;1.3;1.52
27/08/2018 05:45;1.2;1.52
27/08/2018 06:00;1.2;1.52
27/08/2018 06:15;1.3;1.52
27/08/2018 06:30;1.7;1.52
27/08/2018 06:45;2;1.52
27/08/2018 07:00;2.2;1.52
27/08/2018 07:15;2.5;1.52
27/08/2018 07:30;3.6;1.52
27/08/2018 07:45;4.2;1.52
27/08/2018 08:00;4.2;1.52
27/08/2018 08:15;3;1.52
27/08/2018 08:30;6.1;1.52
27/08/2018 08:45;6.9;1.52
27/08/2018 09:00;6.4;1.52
27/08/2018 09:15;8.1;1.52
27/08/2018 09:30;8.7;1.52
27/08/2018 09:45;10.3;1.52
27/08/2018 10:00;10.8;1.52
27/08/2018 10:15;12.2;1.52
27/08/2018 10:30;6.2;1.53
27/08/2018 10:45;12.4;1.52
27/08/2018 11:00;10.7;1.52
27/08/2018 11:15;11;1.52
27/08/2018 11:30;11;1.52
27/08/2018 11:45;12.8;1.52
27/08/2018 12:00;13.8;1.52
27/08/2018 12:15;10.7;1.53
27/08/2018 12:30;2.8;1.52
27/08/2018 12:45;3.6;1.52
27/08/2018 13:00;11.6;1.53
27/08/2018 13:15;11;1.52
27/08/2018 13:30;10.5;1.52
27/08/2018 13:45;9.8;1.52
27/08/2018 14:00;8.5;1.52
27/08/2018 14:15;7.6;1.52
27/08/2018 14:30;5.9;1.52
27/08/2018 14:45;5.8;1.52
27/08/2018 15:00;4.8;1.52
27/08/2018 15:15;3.9;1.52
27/08/2018 15:30;3.8;1.52
27/08/2018 15:45;2.6;1.53
27/08/2018 16:00;1.9;1.52
27/08/2018 16:15;2.4;1.52
27/08/2018 16:30;2;1.52
27/08/2018 16:45;2;1.52
27/08/2018 17:00;2.1;1.53
27/08/2018 17:15;1.8;1.52
27/08/2018 17:30;1.5;1.52
27/08/2018 17:45;1.3;1.52
27/08/2018 18:00;1.2;1.52
27/08/2018 18:15;1.3;1.52
27/08/2018 18:30;1.2;1.52
27/08/2018 18:45;1.2;1.52
27/08/2018 19:00;1.2;1.52
27/08/2018 19:15;1.2;1.52
27/08/2018 19:30;1.2;1.52
27/08/2018 19:45;1.2;1.52
27/08/2018 20:00;1.2;1.52
27/08/2018 20:15;1.2;1.52
27/08/2018 20:30;1.1;1.53
27/08/2018 20:45;1.1;1.52
27/08/2018 21:00;1.3;1.52
27/08/2018 21:15;1.3;1.53
27/08/2018 21:30;1.1;1.52
27/08/2018 21:45;1.3;1.53
27/08/2018 22:00;1.2;1.52
27/08/2018 22:15;1.2;1.52
27/08/2018 22:30;1.2;1.52
27/08/2018 22:45;1.3;1.52
27/08/2018 23:00;1.3;1.52
27/08/2018 23:15;1.2;1.52
27/08/2018 23:30;1.2;1.52
27/08/2018 23:45;1.3;1.52
28/08/2018 00:00;1.1;1.52
28/08/2018 00:15;1.1;1.52
28/08/2018 00:30;1.2;1.52
28/08/2018 00:45;1.2;1.52
28/08/2018 01:00;1.1;1.52
28/08/2018 01:15;1.2;1.52
28/08/2018 01:30;1.2;1.52
28/08/2018 01:45;1.2;1.52
28/08/2018 02:00;1.1;1.52
28/08/2018 02:15;1;1.52
28/08/2018 02:30;1.3;1.52
28/08/2018 02:45;1.2;1.52
28/08/2018 03:00;1.1;1.52
28/08/2018 03:15;1.2;1.52
28/08/2018 03:30;1.2;1.52
28/08/2018 03:45;1.2;1.52
28/08/2018 04:00;1.2;1.52
28/08/2018 04:15;1.2;1.52
28/08/2018 04:30;1.2;1.53
28/08/2018 04:45;1.2;1.52
28/08/2018 05:00;1.2;1.52
28/08/2018 05:15;1.3;1.52
28/08/2018 05:30;1.2;1.52
28/08/2018 05:45;1.2;1.52
28/08/2018 06:00;1.1;1.52
28/08/2018 06:15;1.3;1.52
28/08/2018 06:30;1.6;1.52
28/08/2018 06:45;2;1.53
28/08/2018 07:00;2.2;1.53
28/08/2018 07:15;2.4;1.52
28/08/2018 07:30;3;1.52
28/08/2018 07:45;3.7;1.53
28/08/2018 08:00;4.2;1.52
28/08/2018 08:15;4.6;1.52
28/08/2018 08:30;5;1.53
28/08/2018 08:45;5.1;1.52
28/08/2018 09:00;5;1.52
28/08/2018 09:15;5.4;1.52
28/08/2018 09:30;5.4;1.52
28/08/2018 09:45;6.1;1.52
28/08/2018 10:00;6.6;1.52
28/08/2018 10:15;8.1;1.52
28/08/2018 10:30;9.2;1.52
28/08/2018 10:45;5.3;1.52
28/08/2018 11:00;83.5;1.52
28/08/2018 11:15;1473.3;1.52
28/08/2018 11:30;1.9;1.53
28/08/2018 11:45;1.5;1.52
28/08/2018 12:00;5.8;1.52
28/08/2018 12:15;8.7;1.52
28/08/2018 12:30;8.4;1.52
28/08/2018 12:45;10;1.52